"","time_point","sentiment","X","nomem_encr","date","follow_the_news_tv.radio","follow_the_news_internet","follow_the_news_free.newspaper","follow_the_news_paid.newspaper","follow_the_news_not.hardly","follow_the_news_dont_know","interested_in_the_news","confidence_dutch_parliament","confidence_eu_parliament","rural_urban","education","age","news_consumption","cohort","edu","urb","trust_eu_levels","sentiment_binary"
"2754","Period 1",0.0129972529608938,57883,875753,"2019-12-01",0,1,0,0,0,0,1,3,1,3,4,40,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2755","Period 1",0.0129972529608938,56791,853729,"2019-12-01",1,0,0,1,0,0,1,7,5,2,5,70,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2756","Period 1",0.0129972529608938,56792,853732,"2019-12-01",1,0,0,0,0,0,2,6,5,3,2,70,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"2757","Period 1",0.0129972529608938,56793,853756,"2019-12-01",1,0,0,0,0,0,1,8,7,2,2,81,FALSE,"Age 56+","Low","Urban","High","Positive"
"2758","Period 1",0.0129972529608938,56794,853759,"2019-12-01",1,1,0,1,0,0,1,6,6,5,3,47,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"2759","Period 1",0.0129972529608938,56795,853780,"2019-12-01",1,1,0,0,0,0,1,8,4,1,5,35,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2760","Period 1",0.0129972529608938,56796,853784,"2019-12-01",1,1,0,1,0,0,1,6,5,1,5,73,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2761","Period 1",0.0129972529608938,56797,853887,"2019-12-01",1,1,0,0,0,0,2,4,3,4,4,52,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2762","Period 1",0.0129972529608938,56798,853906,"2019-12-01",1,0,0,1,0,0,2,2,2,5,5,73,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"2763","Period 1",0.0129972529608938,56799,853930,"2019-12-01",-9,-9,-9,-9,-9,-9,1,6,6,2,4,68,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"2764","Period 1",0.0129972529608938,56800,853939,"2019-12-01",1,0,0,1,0,0,2,5,3,3,1,79,TRUE,"Age 56+","Low","Rural","Low","Positive"
"2765","Period 1",0.0129972529608938,56801,853964,"2019-12-01",1,1,0,1,0,0,1,7,3,1,5,69,TRUE,"Age 56+","Medium","Urban","Low","Positive"
"2766","Period 1",0.0129972529608938,56802,853970,"2019-12-01",0,0,0,0,1,0,2,6,6,3,2,56,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"2767","Period 1",0.0129972529608938,56803,853988,"2019-12-01",1,0,0,0,0,0,2,6,5,2,4,33,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2768","Period 1",0.0129972529608938,56804,854023,"2019-12-01",1,1,0,1,0,0,1,6,5,2,4,57,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2769","Period 1",0.0129972529608938,56805,854037,"2019-12-01",1,1,0,0,0,0,2,7,7,5,4,31,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"2770","Period 1",0.0129972529608938,56806,854083,"2019-12-01",1,1,0,0,0,0,2,8,7,2,5,33,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"2771","Period 1",0.0129972529608938,56807,854101,"2019-12-01",0,0,0,0,1,0,2,7,6,1,3,22,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"2772","Period 1",0.0129972529608938,57172,861669,"2019-12-01",1,1,0,0,0,0,1,6,4,1,6,34,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"2773","Period 1",0.0129972529608938,57902,876028,"2019-12-01",1,0,0,1,0,0,2,8,7,5,4,58,TRUE,"Age 56+","Medium","Rural","High","Positive"
"2774","Period 1",0.0129972529608938,56810,854147,"2019-12-01",0,0,0,0,0,1,2,3,3,5,4,40,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2775","Period 1",0.0129972529608938,56811,854180,"2019-12-01",1,0,0,1,0,0,1,0,0,2,5,77,TRUE,"Age 56+","Medium","Urban","Low","Positive"
"2776","Period 1",0.0129972529608938,56812,854196,"2019-12-01",1,0,0,0,0,0,2,6,5,1,1,26,FALSE,"Age 16-29","Low","Urban","Medium","Positive"
"2777","Period 1",0.0129972529608938,56813,854208,"2019-12-01",1,1,0,0,0,0,2,7,6,3,4,58,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"2778","Period 1",0.0129972529608938,56814,854238,"2019-12-01",1,0,0,1,0,0,2,7,7,1,2,74,TRUE,"Age 56+","Low","Urban","High","Positive"
"2779","Period 1",0.0129972529608938,57908,876095,"2019-12-01",1,1,1,0,0,0,1,8,6,4,2,63,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"2780","Period 1",0.0129972529608938,56816,854284,"2019-12-01",1,1,0,0,0,0,1,7,5,4,2,61,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"2781","Period 1",0.0129972529608938,56817,854299,"2019-12-01",1,1,0,0,0,0,1,8,5,1,3,37,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2782","Period 1",0.0129972529608938,56818,854312,"2019-12-01",1,0,0,1,0,0,1,9,7,3,4,49,TRUE,"Age 30-55","Medium","Rural","High","Positive"
"2783","Period 1",0.0129972529608938,59005,896905,"2019-12-01",1,1,0,0,0,0,2,3,2,5,2,63,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2784","Period 1",0.0129972529608938,56820,854370,"2019-12-01",1,0,0,1,0,0,1,0,0,3,4,81,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"2785","Period 1",0.0129972529608938,56821,854385,"2019-12-01",1,1,0,1,0,0,2,7,7,1,4,53,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"2786","Period 1",0.0129972529608938,56822,854388,"2019-12-01",1,1,0,0,0,0,2,7,4,2,5,49,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2787","Period 1",0.0129972529608938,56823,854391,"2019-12-01",1,0,0,0,0,0,2,5,2,3,6,66,FALSE,"Age 56+","High","Rural","Low","Positive"
"2788","Period 1",0.0129972529608938,56824,854426,"2019-12-01",1,1,0,1,0,0,1,8,7,1,5,72,TRUE,"Age 56+","Medium","Urban","High","Positive"
"2789","Period 1",0.0129972529608938,56825,854428,"2019-12-01",1,1,0,0,0,0,2,5,3,5,3,53,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2790","Period 1",0.0129972529608938,56826,854431,"2019-12-01",0,1,0,1,0,0,1,0,5,3,6,32,TRUE,"Age 30-55","High","Rural","Medium","Positive"
"2791","Period 1",0.0129972529608938,56827,854443,"2019-12-01",1,1,0,0,0,0,1,8,6,5,5,60,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"2792","Period 1",0.0129972529608938,56828,854455,"2019-12-01",1,1,0,1,0,0,1,7,6,2,4,55,TRUE,"Age 30-55","Medium","Urban","Medium","Positive"
"2793","Period 1",0.0129972529608938,56829,854495,"2019-12-01",1,1,0,0,0,0,2,8,6,2,5,48,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2794","Period 1",0.0129972529608938,56830,854537,"2019-12-01",0,0,0,1,0,0,1,5,6,5,3,64,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2795","Period 1",0.0129972529608938,56831,854547,"2019-12-01",1,1,0,0,0,0,2,7,8,3,5,31,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"2796","Period 1",0.0129972529608938,56832,854623,"2019-12-01",1,0,0,0,0,0,2,3,2,4,2,50,FALSE,"Age 30-55","Low","Rural","Low","Positive"
"2797","Period 1",0.0129972529608938,56833,854632,"2019-12-01",0,0,0,0,1,0,3,0,0,5,1,71,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2798","Period 1",0.0129972529608938,56834,854647,"2019-12-01",1,0,0,1,0,0,2,3,1,5,2,71,TRUE,"Age 56+","Low","Rural","Low","Positive"
"2799","Period 1",0.0129972529608938,56835,854693,"2019-12-01",0,0,0,1,0,0,1,7,6,2,6,62,TRUE,"Age 56+","High","Urban","Medium","Positive"
"2800","Period 1",0.0129972529608938,56836,854708,"2019-12-01",1,1,0,0,0,0,1,7,6,3,4,43,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2801","Period 1",0.0129972529608938,56837,854742,"2019-12-01",1,0,0,0,0,0,2,1,0,5,2,75,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2802","Period 1",0.0129972529608938,56838,854776,"2019-12-01",1,0,0,0,0,0,2,7,4,2,4,57,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"2803","Period 1",0.0129972529608938,56839,854788,"2019-12-01",1,0,0,0,0,0,1,3,4,1,6,56,FALSE,"Age 56+","High","Urban","Medium","Positive"
"2804","Period 1",0.0129972529608938,56840,854806,"2019-12-01",1,1,0,0,0,0,2,6,6,4,4,29,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"2805","Period 1",0.0129972529608938,56841,854810,"2019-12-01",1,1,0,0,0,0,2,7,6,1,6,43,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"2806","Period 1",0.0129972529608938,56842,854812,"2019-12-01",1,1,0,1,0,0,1,7,6,1,5,54,TRUE,"Age 30-55","Medium","Urban","Medium","Positive"
"2807","Period 1",0.0129972529608938,56843,854846,"2019-12-01",1,1,0,0,0,0,1,6,6,4,5,76,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"2808","Period 1",0.0129972529608938,56844,854849,"2019-12-01",0,1,0,0,0,0,1,4,6,3,6,29,FALSE,"Age 16-29","High","Rural","Medium","Positive"
"2809","Period 1",0.0129972529608938,56845,854919,"2019-12-01",1,1,0,0,0,0,2,6,6,3,4,46,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2810","Period 1",0.0129972529608938,56846,854937,"2019-12-01",1,1,1,0,0,0,2,5,6,1,5,57,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2811","Period 1",0.0129972529608938,56847,854956,"2019-12-01",1,1,0,0,0,0,1,4,5,1,4,47,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2812","Period 1",0.0129972529608938,56848,854986,"2019-12-01",1,0,0,0,0,0,2,6,5,1,2,60,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"2813","Period 1",0.0129972529608938,56849,854988,"2019-12-01",1,1,0,1,0,0,1,7,7,3,6,29,TRUE,"Age 16-29","High","Rural","High","Positive"
"2814","Period 1",0.0129972529608938,56850,855010,"2019-12-01",1,0,0,1,0,0,1,4,4,1,5,75,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2815","Period 1",0.0129972529608938,56851,855035,"2019-12-01",1,1,0,0,0,0,2,2,1,2,2,74,FALSE,"Age 56+","Low","Urban","Low","Positive"
"2816","Period 1",0.0129972529608938,56852,855046,"2019-12-01",1,1,0,0,0,0,1,7,6,1,4,42,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2817","Period 1",0.0129972529608938,56853,855090,"2019-12-01",1,0,0,1,0,0,1,2,2,4,5,78,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"2818","Period 1",0.0129972529608938,56854,855120,"2019-12-01",0,1,0,0,0,0,2,8,6,5,5,41,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2819","Period 1",0.0129972529608938,56855,855126,"2019-12-01",1,1,0,0,0,0,1,5,3,2,2,88,FALSE,"Age 56+","Low","Urban","Low","Positive"
"2820","Period 1",0.0129972529608938,56856,855136,"2019-12-01",1,1,0,0,0,0,1,5,0,5,5,68,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"2821","Period 1",0.0129972529608938,56857,855169,"2019-12-01",1,0,0,0,0,0,1,6,4,4,1,62,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"2822","Period 1",0.0129972529608938,56858,855194,"2019-12-01",1,1,0,0,0,0,1,6,5,4,3,66,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"2823","Period 1",0.0129972529608938,56859,855203,"2019-12-01",0,1,0,1,0,0,2,6,6,5,3,48,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"2824","Period 1",0.0129972529608938,57953,876855,"2019-12-01",1,1,0,0,0,0,1,8,5,1,4,43,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2825","Period 1",0.0129972529608938,56861,855255,"2019-12-01",1,1,0,0,0,0,1,3,2,3,5,61,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"2826","Period 1",0.0129972529608938,56862,855273,"2019-12-01",1,1,0,0,0,0,2,4,6,4,4,34,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2827","Period 1",0.0129972529608938,56863,855279,"2019-12-01",1,0,0,1,0,0,1,0,0,5,2,63,TRUE,"Age 56+","Low","Rural","Low","Positive"
"2828","Period 1",0.0129972529608938,56864,855374,"2019-12-01",1,1,0,0,0,0,2,4,3,1,4,29,FALSE,"Age 16-29","Medium","Urban","Low","Positive"
"2829","Period 1",0.0129972529608938,56865,855422,"2019-12-01",1,1,0,1,0,0,2,8,7,1,5,31,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"2830","Period 1",0.0129972529608938,56866,855459,"2019-12-01",1,1,0,0,0,0,2,7,4,5,3,47,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2831","Period 1",0.0129972529608938,56867,855465,"2019-12-01",1,1,0,0,0,0,2,3,0,2,4,56,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"2832","Period 1",0.0129972529608938,56868,855468,"2019-12-01",1,0,0,0,0,0,-9,6,4,5,1,80,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"2833","Period 1",0.0129972529608938,56869,855502,"2019-12-01",1,1,0,0,0,0,1,6,6,4,5,33,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2834","Period 1",0.0129972529608938,56870,855505,"2019-12-01",1,1,0,0,0,0,2,3,3,1,4,31,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"2835","Period 1",0.0129972529608938,56871,855508,"2019-12-01",0,1,0,0,0,0,2,6,1,4,4,53,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2836","Period 1",0.0129972529608938,56872,855532,"2019-12-01",1,1,0,0,0,0,2,8,8,2,1,17,FALSE,"Age 16-29","Low","Urban","High","Positive"
"2837","Period 1",0.0129972529608938,56873,855584,"2019-12-01",1,0,0,1,0,0,2,6,6,5,2,54,TRUE,"Age 30-55","Low","Rural","Medium","Positive"
"2838","Period 1",0.0129972529608938,56874,855609,"2019-12-01",0,1,0,0,0,0,2,5,5,1,6,53,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"2839","Period 1",0.0129972529608938,56875,855627,"2019-12-01",1,1,0,0,0,0,1,7,8,4,2,69,FALSE,"Age 56+","Low","Rural","High","Positive"
"2840","Period 1",0.0129972529608938,56876,855630,"2019-12-01",0,0,0,0,1,0,3,1,0,1,5,29,FALSE,"Age 16-29","Medium","Urban","Low","Positive"
"2841","Period 1",0.0129972529608938,56877,855649,"2019-12-01",1,1,0,0,0,0,1,7,7,4,2,55,FALSE,"Age 30-55","Low","Rural","High","Positive"
"2842","Period 1",0.0129972529608938,56878,855679,"2019-12-01",1,0,0,1,0,0,1,1,1,3,4,72,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"2843","Period 1",0.0129972529608938,56879,855682,"2019-12-01",1,0,0,0,0,0,2,6,3,5,2,68,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2844","Period 1",0.0129972529608938,56880,855752,"2019-12-01",1,1,0,0,0,0,1,6,4,5,4,46,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2845","Period 1",0.0129972529608938,56881,855783,"2019-12-01",1,1,0,0,0,0,1,8,7,1,6,25,FALSE,"Age 16-29","High","Urban","High","Positive"
"2846","Period 1",0.0129972529608938,56882,855789,"2019-12-01",1,1,0,1,0,0,1,6,8,2,5,74,TRUE,"Age 56+","Medium","Urban","High","Positive"
"2847","Period 1",0.0129972529608938,56883,855810,"2019-12-01",1,1,0,1,0,0,1,2,2,4,6,60,TRUE,"Age 56+","High","Rural","Low","Positive"
"2848","Period 1",0.0129972529608938,56884,855813,"2019-12-01",1,1,0,0,0,0,2,7,7,2,5,28,FALSE,"Age 16-29","Medium","Urban","High","Positive"
"2849","Period 1",0.0129972529608938,56885,855859,"2019-12-01",1,1,1,0,0,0,1,8,8,1,6,25,TRUE,"Age 16-29","High","Urban","High","Positive"
"2850","Period 1",0.0129972529608938,56886,855868,"2019-12-01",0,0,1,0,0,1,1,7,8,4,6,24,TRUE,"Age 16-29","High","Rural","High","Positive"
"2851","Period 1",0.0129972529608938,56887,855886,"2019-12-01",1,1,0,0,0,0,1,9,8,4,6,52,FALSE,"Age 30-55","High","Rural","High","Positive"
"2852","Period 1",0.0129972529608938,57981,877446,"2019-12-01",0,1,0,0,0,0,2,7,7,1,6,36,FALSE,"Age 30-55","High","Urban","High","Positive"
"2853","Period 1",0.0129972529608938,56889,855899,"2019-12-01",0,1,0,0,0,0,2,7,6,5,5,42,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2854","Period 1",0.0129972529608938,56890,855926,"2019-12-01",1,1,0,1,0,0,1,7,6,2,5,71,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2855","Period 1",0.0129972529608938,56891,855929,"2019-12-01",1,1,0,1,0,0,1,6,6,4,4,69,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2856","Period 1",0.0129972529608938,56892,855963,"2019-12-01",1,1,0,1,0,0,1,7,6,4,5,51,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"2857","Period 1",0.0129972529608938,56893,855981,"2019-12-01",1,0,0,0,0,0,2,3,2,4,2,80,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2858","Period 1",0.0129972529608938,56894,855984,"2019-12-01",1,1,0,1,0,0,1,3,0,2,1,60,TRUE,"Age 56+","Low","Urban","Low","Positive"
"2859","Period 1",0.0129972529608938,56895,856005,"2019-12-01",1,0,0,1,0,0,1,7,6,3,5,88,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2860","Period 1",0.0129972529608938,56896,856018,"2019-12-01",1,0,0,1,0,0,2,8,6,5,5,73,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2861","Period 1",0.0129972529608938,56897,856054,"2019-12-01",1,0,0,0,0,0,2,5,5,1,5,45,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"2862","Period 1",0.0129972529608938,56898,856072,"2019-12-01",1,1,0,1,0,0,1,7,4,5,3,59,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2863","Period 1",0.0129972529608938,56899,856076,"2019-12-01",1,1,0,1,0,0,1,7,4,3,5,65,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2864","Period 1",0.0129972529608938,56900,856079,"2019-12-01",1,1,0,1,0,0,1,7,7,5,5,74,TRUE,"Age 56+","Medium","Rural","High","Positive"
"2865","Period 1",0.0129972529608938,56901,856082,"2019-12-01",1,0,0,0,0,0,2,5,5,3,4,36,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2866","Period 1",0.0129972529608938,57266,863912,"2019-12-01",0,1,0,0,0,0,2,6,6,4,6,31,FALSE,"Age 30-55","High","Rural","Medium","Positive"
"2867","Period 1",0.0129972529608938,56903,856195,"2019-12-01",1,0,0,1,0,0,1,7,5,5,5,69,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2868","Period 1",0.0129972529608938,56904,856210,"2019-12-01",1,1,0,1,0,0,1,3,4,5,5,79,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2869","Period 1",0.0129972529608938,56905,856216,"2019-12-01",1,1,0,0,0,0,2,3,2,3,2,40,FALSE,"Age 30-55","Low","Rural","Low","Positive"
"2870","Period 1",0.0129972529608938,56906,856225,"2019-12-01",1,1,0,1,0,0,1,7,6,1,5,72,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2871","Period 1",0.0129972529608938,56907,856231,"2019-12-01",1,0,0,0,0,0,2,3,3,2,5,56,FALSE,"Age 56+","Medium","Urban","Low","Positive"
"2872","Period 1",0.0129972529608938,56908,856237,"2019-12-01",1,0,0,1,0,0,2,7,7,2,5,73,TRUE,"Age 56+","Medium","Urban","High","Positive"
"2873","Period 1",0.0129972529608938,56909,856250,"2019-12-01",1,1,0,0,0,0,2,3,1,5,4,32,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2874","Period 1",0.0129972529608938,56910,856326,"2019-12-01",0,1,0,0,0,0,2,7,7,1,3,22,FALSE,"Age 16-29","Medium","Urban","High","Positive"
"2875","Period 1",0.0129972529608938,59097,898706,"2019-12-01",1,0,1,1,0,0,1,7,6,4,4,73,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2876","Period 1",0.0129972529608938,56912,856372,"2019-12-01",1,1,0,1,0,0,1,8,6,4,5,70,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2877","Period 1",0.0129972529608938,56913,856387,"2019-12-01",1,0,0,1,0,0,2,3,1,5,2,62,TRUE,"Age 56+","Low","Rural","Low","Positive"
"2878","Period 1",0.0129972529608938,56914,856414,"2019-12-01",1,1,0,0,0,0,1,7,6,4,4,25,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"2879","Period 1",0.0129972529608938,56915,856439,"2019-12-01",1,1,0,1,0,0,2,7,6,4,5,78,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2880","Period 1",0.0129972529608938,56916,856440,"2019-12-01",1,0,1,0,0,0,2,1,0,2,4,47,TRUE,"Age 30-55","Medium","Urban","Low","Positive"
"2881","Period 1",0.0129972529608938,56917,856448,"2019-12-01",1,1,0,0,0,0,1,5,1,4,4,49,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"2882","Period 1",0.0129972529608938,56918,856454,"2019-12-01",0,0,0,0,1,0,3,6,5,5,4,45,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"2883","Period 1",0.0129972529608938,56919,856457,"2019-12-01",1,1,0,1,0,0,2,7,6,2,4,71,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2884","Period 1",0.0129972529608938,56920,856485,"2019-12-01",1,1,0,1,0,0,1,6,7,2,6,74,TRUE,"Age 56+","High","Urban","High","Positive"
"2885","Period 1",0.0129972529608938,56921,856491,"2019-12-01",1,0,0,1,0,0,2,4,6,4,4,78,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2886","Period 1",0.0129972529608938,56922,856503,"2019-12-01",-9,-9,-9,-9,-9,-9,-9,7,7,1,6,30,FALSE,"Age 30-55","High","Urban","High","Positive"
"2887","Period 1",0.0129972529608938,56923,856542,"2019-12-01",1,0,0,0,0,0,1,1,0,4,2,52,FALSE,"Age 30-55","Low","Rural","Low","Positive"
"2888","Period 1",0.0129972529608938,56924,856555,"2019-12-01",1,0,0,1,0,0,2,8,9,3,5,72,TRUE,"Age 56+","Medium","Rural","High","Positive"
"2889","Period 1",0.0129972529608938,56925,856600,"2019-12-01",1,1,0,1,0,0,1,7,7,2,6,27,TRUE,"Age 16-29","High","Urban","High","Positive"
"2890","Period 1",0.0129972529608938,56926,856604,"2019-12-01",0,1,0,0,0,0,3,8,8,2,4,40,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"2891","Period 1",0.0129972529608938,56927,856646,"2019-12-01",1,1,1,0,0,0,1,1,0,4,2,63,TRUE,"Age 56+","Low","Rural","Low","Positive"
"2892","Period 1",0.0129972529608938,56928,856655,"2019-12-01",1,0,0,0,0,0,1,8,6,1,5,65,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"2893","Period 1",0.0129972529608938,56929,856665,"2019-12-01",0,1,0,0,0,0,1,6,6,2,3,75,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"2894","Period 1",0.0129972529608938,56930,856674,"2019-12-01",1,0,0,0,0,0,2,7,7,5,5,35,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"2895","Period 1",0.0129972529608938,56931,856680,"2019-12-01",1,1,0,0,0,0,1,5,1,3,4,56,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"2896","Period 1",0.0129972529608938,56932,856686,"2019-12-01",1,1,0,1,0,0,1,8,8,1,6,66,TRUE,"Age 56+","High","Urban","High","Positive"
"2897","Period 1",0.0129972529608938,56933,856695,"2019-12-01",1,1,0,1,0,0,2,3,2,5,4,46,TRUE,"Age 30-55","Medium","Rural","Low","Positive"
"2898","Period 1",0.0129972529608938,56934,856704,"2019-12-01",1,1,0,1,0,0,2,6,5,4,4,45,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"2899","Period 1",0.0129972529608938,56935,856719,"2019-12-01",1,0,0,0,0,0,2,8,5,2,1,70,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"2900","Period 1",0.0129972529608938,56936,856726,"2019-12-01",1,0,0,1,0,0,1,7,6,2,3,88,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2901","Period 1",0.0129972529608938,56937,856753,"2019-12-01",1,0,0,0,0,0,2,4,2,5,2,67,FALSE,"Age 56+","Low","Rural","Low","Positive"
"2902","Period 1",0.0129972529608938,56938,856759,"2019-12-01",1,1,0,1,0,0,1,6,4,5,6,34,TRUE,"Age 30-55","High","Rural","Medium","Positive"
"2903","Period 1",0.0129972529608938,56939,856768,"2019-12-01",1,0,0,1,0,0,1,6,5,4,4,71,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"2904","Period 1",0.0129972529608938,56940,856774,"2019-12-01",1,1,0,1,0,0,1,6,3,2,4,70,TRUE,"Age 56+","Medium","Urban","Low","Positive"
"2905","Period 1",0.0129972529608938,56941,856787,"2019-12-01",1,0,0,0,0,0,1,7,4,2,2,74,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"2906","Period 1",0.0129972529608938,56942,856796,"2019-12-01",1,0,0,1,0,0,1,5,4,1,5,73,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"2907","Period 1",0.0129972529608938,56943,856817,"2019-12-01",1,1,0,1,0,0,1,9,8,4,6,76,TRUE,"Age 56+","High","Rural","High","Positive"
"2908","Period 1",0.0129972529608938,56944,856878,"2019-12-01",1,1,0,1,0,0,1,3,2,4,6,51,TRUE,"Age 30-55","High","Rural","Low","Positive"
"2909","Period 1",0.0129972529608938,59131,899319,"2019-12-01",1,1,0,1,0,0,1,7,7,1,3,40,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"2910","Period 1",0.0129972529608938,56946,856928,"2019-12-01",1,1,0,0,0,0,2,3,2,2,1,65,FALSE,"Age 56+","Low","Urban","Low","Positive"
"2911","Period 1",0.0129972529608938,56947,856930,"2019-12-01",0,0,0,0,1,0,3,5,5,5,1,16,FALSE,"Age 16-29","Low","Rural","Medium","Positive"
"2912","Period 1",0.0129972529608938,56948,856936,"2019-12-01",1,1,0,0,0,0,1,7,6,2,6,21,FALSE,"Age 16-29","High","Urban","Medium","Positive"
"2913","Period 1",0.0129972529608938,56949,857022,"2019-12-01",1,1,0,0,0,0,1,8,8,4,5,55,FALSE,"Age 30-55","Medium","Rural","High","Positive"
